Date,Description,Amount,Type,Category
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,DMart groceries,2732.53,Expense,Groceries
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-15,Spotify subscription,119.0,Expense,Subscriptions
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-16,Myntra purchase,2752.63,Expense,Shopping
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-19,Electricity bill,1716.94,Expense,Housing & Utilities
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
2025-07-28,Ola cab ride,463.27,Expense,Transport
